	GENE	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	KO	PWY	Module	Module-Name	Module-Completeness	Metabolism	Metabolism-name	KO-name	EC	MAG	Condition
5973	metabat2.megahit.33_28_34	222.569363319138	-3.3902565080245	0.762121637049598	-4.44844542289758	8.64940198917375e-06	0.0004428071896408	K00162,K21417	,cofactors_and_vitamins,carbohydrate,carbohydrate,carbohydrate	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA	100	,785,10,20,620	,Lipoic  acid  metabolism  ,Glycolysis  /  Gluconeogenesis  ,Citrate  cycle  (TCA  cycle)  ,Pyruvate  metabolism	PDHB pdhB; pyruvate dehydrogenase E1 component subunit beta	1.2.4.1	Tissierellaceae_sp._UNIPD12	AA+Ab
5974	metabat2.megahit.33_28_35	6.10944733360636	-4.40879848883416	1.58505993848844	-2.78147114931094	0.0054113140187141	0.0617301528547879	K00627	,cofactors_and_vitamins,carbohydrate,carbohydrate,carbohydrate	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA	100	,785,10,20,620	,Lipoic  acid  metabolism  ,Glycolysis  /  Gluconeogenesis  ,Citrate  cycle  (TCA  cycle)  ,Pyruvate  metabolism	DLAT aceF pdhC; pyruvate dehydrogenase E2 component (dihydrolipoyllysine-residue acetyltransferase)	2.3.1.12	Tissierellaceae_sp._UNIPD12	AA+Ab
5975	metabat2.megahit.33_28_4	37.1252374077485	-0.678817428809463	0.53113961305132	-1.27803954389648	0.201235483614398	0.482060541408094	K01142	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	E3.1.11.2 xthA; exodeoxyribonuclease III	3.1.11.2	Tissierellaceae_sp._UNIPD12	AA+Ab
5976	metabat2.megahit.33_28_5	14.4431161050832	5.74084068045479	1.38839310609262	4.13488129209411	3.55138159869023e-05	0.0012634491484153	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
5977	metabat2.megahit.33_28_6	5.60438133395673	5.13370007212124	1.46471386083336	3.50491670038568	0.0004567501684285	0.0099866521201201	K13653	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	['K13653;', 'AraC', 'family', 'transcriptional', 'regulator\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
5978	metabat2.megahit.33_28_7	2.51967949374083	2.80498338708422	1.73794089841656	1.61396937585153	0.106534069024875	0.344023093666483	K01867		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
5979	metabat2.megahit.33_28_8	1.91159172435693	4.07711490920163	1.86758908016166	2.18308992728139	0.0290291882133125	0.162920497485944	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
5980	metabat2.megahit.33_28_9	2.62725734358104	3.29228852679201	1.71581578548737	1.91878904171339	0.0550110372499273	0.245676951462973	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
5981	metabat2.megahit.33_29_13	14.9243380048743	4.47391742351839	0.941468343928736	4.75206357427674	2.0135103768444e-06	0.000149499502772	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
5982	metabat2.megahit.33_29_2	5.40539255610873	4.08519858268138	1.58245489349234	2.5815576794519	0.0098355554152957	0.0860201284029405	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
5983	metabat2.megahit.33_29_3	20.7571029349849	3.08857980996865	0.874609416795512	3.53138183817518	0.0004133945155837	0.0092310115767049	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
5984	metabat2.megahit.33_29_9	7.30964999828026	-1.03133246189517	0.833585766542338	-1.23722417451185	0.216003869068023	0.496827553839751	K18013	aminoacids	No Module	-	-	310	Lysine  degradation	kce; 3-keto-5-aminohexanoate cleavage enzyme	2.3.1.247	Tissierellaceae_sp._UNIPD12	AA+Ab
5985	metabat2.megahit.33_2_1	4.32916614386893	-2.20822717157117	1.38078179069162	-1.59925861309707	0.10976315147983	0.351208620360006	K13993		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
5986	metabat2.megahit.33_2_10	199.582112584009	0.843669133493009	0.406958355482628	2.07310925584135	0.0381621128094096	0.194422997055705	K02033	transporters	No Module	-	-			['ABC.PE.P;', 'peptide/nickel', 'transport', 'system', 'permease', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
5987	metabat2.megahit.33_2_101	12.2234565575117	-1.70339866364661	0.801222329820003	-2.12599998807982	0.0335032605271294	0.177584201632436	K01448		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
5988	metabat2.megahit.33_2_102	314.001077298597	-0.828778927277647	0.319232137116039	-2.596163828507	0.009427110434456	0.0849249133129754	K02996	genetic_information_processing	No Module	-	-	3010	Ribosome	['RP-S9,', 'MRPS9,', 'rpsI;', 'small', 'subunit', 'ribosomal', 'protein', 'S9\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
5989	metabat2.megahit.33_2_103	426.438553013789	-0.962984202096988	0.34741249501898	-2.77187555399922	0.0055734339518142	0.0628959024992367	K02871	genetic_information_processing	No Module	-	-	3010	Ribosome	['RP-L13,', 'MRPL13,', 'rplM;', 'large', 'subunit', 'ribosomal', 'protein', 'L13\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
5990	metabat2.megahit.33_2_12	52.5402211406674	0.935212839719271	0.535859240085726	1.74525839951861	0.0809398997730051	0.300186502466017	K00244	,energy,energy,carbohydrate,carbohydrate,carbohydrate	M00009,M00011,M00150,M00173,M00614	Citrate cycle (TCA cycle, Krebs cycle),Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate,Fumarate reductase, prokaryotes,Reductive citrate cycle (Arnon-Buchanan cycle),Anoxygenic_photosynthesis_in_green_sulfur_bacteria	25.0,40.0,0.0,33.33333333333333,30.76923076923077	,190,720,20,620,650	,Oxidative  phosphorylation  ,Carbon  fixation  pathways  in  prokaryotes  ,Citrate  cycle  (TCA  cycle)  ,Pyruvate  metabolism  ,Butanoate  metabolism	frdA; succinate dehydrogenase flavoprotein subunit	1.3.5.1	Tissierellaceae_sp._UNIPD12	AA+Ab
5991	metabat2.megahit.33_2_14	4.99146015648049	1.76411506735926	1.01613842082098	1.736097200157	0.0825466493618933	0.303974415808095	K01975		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
5992	metabat2.megahit.33_2_15	0.923599998778581	-3.98477294756593	2.80699568723662	-1.4195864160692	0.155728122383312	0.419068370362271	K04565		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
5993	metabat2.megahit.33_2_2	262.193477567326	-0.744178535953095	0.510398396275808	-1.45803462821023	0.144830998468167	0.409809857863563	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
5994	metabat2.megahit.33_2_21	53.229863660161	-1.57366257364631	0.624517200562883	-2.51980661577929	0.0117419324708163	0.0970327411663125	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
5995	metabat2.megahit.33_2_22	43.7357073176014	-2.30830022409328	0.723565079982238	-3.1901763752197	0.0014218598899339	0.0244629828604212	K02010	transporters	No Module	-	-			afuC fbpC; iron(III) transport system ATP-binding protein	7.2.2.7	Tissierellaceae_sp._UNIPD12	AA+Ab
5996	metabat2.megahit.33_2_23	184.82116909374	-1.00239514061363	0.698435192921037	-1.43520136266524	0.151229725432879	0.414869878560352	K02011	transporters	No Module	-	-			['afuB,', 'fbpB;', 'iron(III)', 'transport', 'system', 'permease', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
5997	metabat2.megahit.33_2_24	132.401579373226	-1.85799544144773	0.764541893577288	-2.43020749687656	0.0150901809294826	0.108485639522232	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
5998	metabat2.megahit.33_2_27	295.646863652857	-0.870319379335502	0.524595257428363	-1.65903020854959	0.0971097052250864	0.32902649171364	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
5999	metabat2.megahit.33_2_28	200.043112450272	-0.800497882219731	0.456968813564513	-1.7517560464916	0.0798157650336654	0.299166590724399	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6000	metabat2.megahit.33_2_29	44.4150813189705	0.750952943994587	0.45639362097415	1.64540631043816	0.09988604907845	0.333324033411235	K01258	protein_families	No Module	-	-	1003	Glycosyltransferases  BR:ko01003\n	pepT; tripeptide aminopeptidase	3.4.11.4	Tissierellaceae_sp._UNIPD12	AA+Ab
6001	metabat2.megahit.33_2_3	280.238860508277	-0.958233705423767	0.570897273717481	-1.67846957681912	0.0932554648142197	0.324853898990952	K19302	glycan_biosynthesis	No Module	-	-	550	Peptidoglycan  biosynthesis	bcrC; undecaprenyl-diphosphatase	3.6.1.27	Tissierellaceae_sp._UNIPD12	AA+Ab
6002	metabat2.megahit.33_2_33	52.487505305706	-1.0742811026833	0.53197122613276	-2.0194346045611	0.043442067894576	0.211076158589618	K06207		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6003	metabat2.megahit.33_2_36	32.4854248679495	0.930165674302563	0.616585661978453	1.50857493396444	0.131407443831173	0.387244388966226	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6004	metabat2.megahit.33_2_37	211.002851703748	-0.573158877492499	0.398328611780888	-1.43890963526311	0.15017612723054	0.414869878560352	K03978		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6005	metabat2.megahit.33_2_39	1204.30677805908	-0.831673866980426	0.438645354889401	-1.89600518439349	0.0579593589881157	0.255550778235012	K03544	cell_growth	No Module	-	-	4112	Cell  cycle  -  Caulobacter	['clpX,', 'CLPX;', 'ATP-dependent', 'Clp', 'protease', 'ATP-binding', 'subunit', 'ClpX\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
6006	metabat2.megahit.33_2_4	60.4164731394386	-1.56146935497732	0.70424638518911	-2.21722026241998	0.026608043613045	0.156006378613915	K03657	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	uvrD pcrA; ATP-dependent DNA helicase UvrD/PcrA	5.6.2.4	Tissierellaceae_sp._UNIPD12	AA+Ab
6007	metabat2.megahit.33_2_40	155.350985453347	-0.903900487711103	0.43537737888867	-2.07613103376746	0.0378818336270664	0.193936509227347	K01358	,protein_families,cell_growth	No Module	-	-	10034112	,Glycosyltransferases  BR:ko01003\n,Cell  cycle  -  Caulobacter	clpP CLPP; ATP-dependent Clp protease protease subunit	3.4.21.92	Tissierellaceae_sp._UNIPD12	AA+Ab
6008	metabat2.megahit.33_2_42	294.246131857245	-1.01685913035976	0.449496426628495	-2.26221849634453	0.0236839070884086	0.147514899046201	K00566		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6009	metabat2.megahit.33_2_44	171.590459734496	-0.876873807061127	0.327078977132979	-2.68092377794315	0.0073419236957057	0.0723506940717672	K03431	carbohydrate	M00909	UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc	40	520	Amino  sugar  and  nucleotide  sugar  metabolism	glmM; phosphoglucosamine mutase	5.4.2.10	Tissierellaceae_sp._UNIPD12	AA+Ab
6010	metabat2.megahit.33_2_47	28.3437464223041	0.700153836982229	0.564623931705388	1.24003570813495	0.214962186910804	0.496827553839751	K02078	lipid	M00848	Aurachin biosynthesis, anthranilate => aurachin A	0	61	Fatty  acid  biosynthesis	['acpP;', 'acyl', 'carrier', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
6011	metabat2.megahit.33_2_5	163.573422060628	-0.770219674834415	0.39677732222746	-1.94118875169199	0.0522353869781595	0.237835308605546	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6012	metabat2.megahit.33_2_55	145.553180411529	0.670434806047719	0.370222496653586	1.81089699331545	0.0701567981040321	0.281521765046008	K00177	,energy,carbohydrate	M00009,M00011,M00173,M00614,M00620	Citrate cycle (TCA cycle, Krebs cycle),Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate,Reductive citrate cycle (Arnon-Buchanan cycle),Anoxygenic_photosynthesis_in_green_sulfur_bacteria,Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	25.0,40.0,33.33333333333333,30.76923076923077,14.285714285714285	,720,20	,Carbon  fixation  pathways  in  prokaryotes  ,Citrate  cycle  (TCA  cycle)	korC oorC; 2-oxoglutarate ferredoxin oxidoreductase subunit gamma	1.2.7.3	Tissierellaceae_sp._UNIPD12	AA+Ab
6013	metabat2.megahit.33_2_56	170.113781780801	0.665929599506683	0.37880210041092	1.75798813888384	0.0787495275130396	0.29729362994581	K00175	,energy,carbohydrate,carbohydrate,carbohydrate,carbohydrate	M00009,M00011,M00173,M00614,M00620	Citrate cycle (TCA cycle, Krebs cycle),Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate,Reductive citrate cycle (Arnon-Buchanan cycle),Anoxygenic_photosynthesis_in_green_sulfur_bacteria,Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	25.0,40.0,33.33333333333333,30.76923076923077,14.285714285714285	,720,10,20,620,650	,Carbon  fixation  pathways  in  prokaryotes  ,Glycolysis  /  Gluconeogenesis  ,Citrate  cycle  (TCA  cycle)  ,Pyruvate  metabolism  ,Butanoate  metabolism	korB oorB oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta	1.2.7.3,1.2.7.3	Tissierellaceae_sp._UNIPD12	AA+Ab
6014	metabat2.megahit.33_2_57	106.059986139127	1.61418763388288	0.546140540235235	2.95562683038986	0.0031203437389548	0.0427469688850059	K00174	,energy,carbohydrate,carbohydrate,carbohydrate,carbohydrate	M00009,M00011,M00173,M00614,M00620	Citrate cycle (TCA cycle, Krebs cycle),Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate,Reductive citrate cycle (Arnon-Buchanan cycle),Anoxygenic_photosynthesis_in_green_sulfur_bacteria,Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	25.0,40.0,33.33333333333333,30.76923076923077,14.285714285714285	,720,10,20,620,650	,Carbon  fixation  pathways  in  prokaryotes  ,Glycolysis  /  Gluconeogenesis  ,Citrate  cycle  (TCA  cycle)  ,Pyruvate  metabolism  ,Butanoate  metabolism	korA oorA oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha	1.2.7.3,1.2.7.3	Tissierellaceae_sp._UNIPD12	AA+Ab
6015	metabat2.megahit.33_2_58	6.87698853257634	1.80570255437627	0.936670243011835	1.92778896078741	0.0538813813751505	0.242697466752019	K00176	,energy,carbohydrate	M00009,M00011,M00173,M00614,M00620	Citrate cycle (TCA cycle, Krebs cycle),Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate,Reductive citrate cycle (Arnon-Buchanan cycle),Anoxygenic_photosynthesis_in_green_sulfur_bacteria,Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	25.0,40.0,33.33333333333333,30.76923076923077,14.285714285714285	,720,20	,Carbon  fixation  pathways  in  prokaryotes  ,Citrate  cycle  (TCA  cycle)	korD oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta	1.2.7.3	Tissierellaceae_sp._UNIPD12	AA+Ab
6016	metabat2.megahit.33_2_59	71.7439640483619	1.30223738356797	0.449417683823367	2.89761046447781	0.0037601729428669	0.046719145631143	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6017	metabat2.megahit.33_2_60	72.77171678199	1.58957968961527	0.435333712744371	3.6514049867502	0.0002608095879096	0.0062924060347403	K00929	carbohydrate	No Module	-	-	650	Butanoate  metabolism	buk; butyrate kinase	2.7.2.7	Tissierellaceae_sp._UNIPD12	AA+Ab
6018	metabat2.megahit.33_2_61	114.135777107622	1.21599529103453	0.37969675935725	3.20254324291037	0.001362198469949	0.0238271215701913	K00634	carbohydrate	No Module	-	-	650	Butanoate  metabolism	ptb; phosphate butyryltransferase	2.3.1.19	Tissierellaceae_sp._UNIPD12	AA+Ab
6019	metabat2.megahit.33_2_62	124.296137993655	0.483780499528335	0.396674470123974	1.21959071219566	0.22262006904075	0.499886342745396	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6020	metabat2.megahit.33_2_63	44.417964548564	0.663668341497499	0.536391385660038	1.23728374325185	0.215981761037649	0.496827553839751	K18672	noPWY	No Module	-	-	99980	Enzymes  with  EC  numbers\n	dacA; diadenylate cyclase	2.7.7.85	Tissierellaceae_sp._UNIPD12	AA+Ab
6021	metabat2.megahit.33_2_67	40.1226613656033	1.15396210914309	0.637845388639527	1.8091564659649	0.0704266987666277	0.281572648973622	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6022	metabat2.megahit.33_2_68	92.592836774341	-1.54130793618741	0.58029867093338	-2.65605973852792	0.007905960785675	0.0750887406748053	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6023	metabat2.megahit.33_2_73	1.02884121785457	-4.55153394416358	2.5959613142266	-1.75331347166843	0.0795482143487373	0.299166590724399	K06418,K06419,K06420,K06421	signalling	No Module	-	-	99978	Cell  growth\n	['SASP-A,', 'sspA;', 'small', 'acid-soluble', 'spore', 'protein', 'A', '(major', 'alpha-type', 'SASP)\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
6024	metabat2.megahit.33_2_75	39.197081410697	-0.789340692834714	0.450541384562219	-1.75198265882212	0.079776789804301	0.299166590724399	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6025	metabat2.megahit.33_2_76	12.820142492275	5.69996430163208	1.34521864137492	4.23720288012533	2.26321619339728e-05	0.0009314687823413	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6026	metabat2.megahit.33_2_78	28.6494148531204	-0.835383245609269	0.647529112989301	-1.2901091686098	0.197012756936467	0.476958997910603	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6027	metabat2.megahit.33_2_79	11.1678385094147	-1.02796678723087	0.720154046016392	-1.42742624708863	0.153457069797308	0.41723625583491	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6028	metabat2.megahit.33_2_82	99.1205694851242	-2.00228460982126	0.747861938396659	-2.67734525187089	0.0074208123447285	0.0724871048913495	K07112	noPWY	No Module	-	-	99997	Function  unknown\n	['K07112;', 'uncharacterized', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
6029	metabat2.megahit.33_2_83	4.11965248785965	-2.1461853220381	1.30264002918568	-1.64756592301232	0.0994417780350292	0.332369891871857	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6030	metabat2.megahit.33_2_87	14.9980566896571	1.81402237165488	0.742287901155028	2.44382586437445	0.0145324389939868	0.106655907162162	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6031	metabat2.megahit.33_2_88	102.348072803651	-0.648643480619857	0.413755521271736	-1.56769746208137	0.116951754259508	0.366113261597829	K02049	transporters	No Module	-	-			['ABC.SN.A;', 'NitT/TauT', 'family', 'transport', 'system', 'ATP-binding', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
6032	metabat2.megahit.33_2_9	552.102893300844	0.4802780752575	0.370760455914285	1.29538646205715	0.195186945828878	0.475284365893498	K02034	transporters	No Module	-	-			['ABC.PE.P1;', 'peptide/nickel', 'transport', 'system', 'permease', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
6033	metabat2.megahit.33_2_90	107.542556483175	-0.704915537628622	0.49515320674361	-1.42363116713819	0.154553268748959	0.417879200315147	K02051	transporters	No Module	-	-			['ABC.SN.S;', 'NitT/TauT', 'family', 'transport', 'system', 'substrate-binding', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
6034	metabat2.megahit.33_2_91	941.615009794198	-1.09401282502154	0.37589666986831	-2.91040839868258	0.0036095675638821	0.0459180746459917	K00336	energy	M00144	NADH:quinone oxidoreductase, prokaryotes	0	190	Oxidative  phosphorylation	nuoG; NADH-quinone oxidoreductase subunit G	7.1.1.2	Tissierellaceae_sp._UNIPD12	AA+Ab
6035	metabat2.megahit.33_2_92	428.776836737281	-1.26229732180236	0.458696045964866	-2.75192544803198	0.0059246006750036	0.0644912172338392	K15022	,energy,energy	M00377,M00618	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),Acetogen	28.57142857142857,44.44444444444444	720680	,Carbon  fixation  pathways  in  prokaryotes  ,Methane  metabolism	fdhB; formate dehydrogenase (NADP+) beta subunit	1.17.1.10	Tissierellaceae_sp._UNIPD12	AA+Ab
6036	metabat2.megahit.33_30_10	105.194085351188	-0.864410140113	0.420600339691836	-2.05518174508925	0.0398614536494498	0.200645542470492	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6037	metabat2.megahit.33_30_11	64.0625658030702	-1.05040448087848	0.458815166104257	-2.2893848296196	0.0220570027863129	0.140722336925443	K03406		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6038	metabat2.megahit.33_30_12	57.7188327993946	-1.02442894119319	0.447179500010481	-2.29086740597272	0.0219710836265952	0.140601538207998	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6039	metabat2.megahit.33_30_16	22.8523316278641	0.680867780687842	0.514112955538548	1.32435445042347	0.185385354663186	0.465459162007209	K11754	cofactors_and_vitamins	M00126,M00841	Tetrahydrofolate biosynthesis, GTP => THF,Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF	15.384615384615385,20.0	790	Folate  biosynthesis	folC; dihydrofolate synthase / folylpolyglutamate synthase	6.3.2.12,6.3.2.12	Tissierellaceae_sp._UNIPD12	AA+Ab
6040	metabat2.megahit.33_30_18	59.7110781407008	0.630805147762557	0.443241733085708	1.42316280412291	0.154688965528761	0.417879200315147	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6041	metabat2.megahit.33_30_23	20.5555401379529	0.880222585225026	0.576750708123073	1.52617512701379	0.12696625615006	0.380498974185699	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6042	metabat2.megahit.33_30_29	5.69353189180986	1.58375270880907	1.04049566403824	1.52211370363852	0.12798059290398	0.381001972442089	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6043	metabat2.megahit.33_30_33	82.2929972780142	-0.779191550911283	0.461336581241104	-1.68898713562899	0.091221895271999	0.320725148106018	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6044	metabat2.megahit.33_30_34	90.6855850595287	-0.779079924633408	0.437626225480411	-1.78024048668053	0.0750366121394629	0.290058653555677	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6045	metabat2.megahit.33_30_35	4.47427598321001	-2.9974172573075	1.24006136406752	-2.41715236371504	0.0156424678750056	0.110550639965107	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6046	metabat2.megahit.33_30_6	6.84382432288346	-1.6448434626387	0.919825574684197	-1.78821236102663	0.0737417527579375	0.287702488919908	K10914	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	['crp;', 'CRP/FNR', 'family', 'transcriptional', 'regulator,', 'cyclic', 'AMP', 'receptor', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
6047	metabat2.megahit.33_30_7	1.21099620155093	-4.66264449080499	2.59812674408929	-1.79461779584558	0.0727146158271554	0.284753691457461	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6048	metabat2.megahit.33_31_1	6.66070343533294	-2.5317173615675	1.13005746017853	-2.24034392124409	0.0250686039206265	0.151639768384424	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6049	metabat2.megahit.33_31_12	50.4162327146227	0.914985917827911	0.453621455786389	2.01706931221256	0.0436882805924602	0.211782219315413	K19350		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6050	metabat2.megahit.33_31_15	24.0763796334974	-1.20829686298322	0.545716801171187	-2.2141463491504	0.0268187131310435	0.156367996839057	K11069	transporters	No Module	-	-			['potD;', 'spermidine/putrescine', 'transport', 'system', 'substrate-binding', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
6051	metabat2.megahit.33_31_16	14.1814098286787	-1.53350640279701	0.744214542994526	-2.06057032509279	0.0393440502436791	0.199476235414209	K11070	transporters	No Module	-	-			['potC;', 'spermidine/putrescine', 'transport', 'system', 'permease', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
6052	metabat2.megahit.33_31_17	15.2239617310674	-1.82056244224672	0.680522323293741	-2.67524279502716	0.0074675148027633	0.0724871048913495	K11071	transporters	No Module	-	-			['potB;', 'spermidine/putrescine', 'transport', 'system', 'permease', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
6053	metabat2.megahit.33_31_18	15.4954442347549	-1.94516107202124	0.706456279708574	-2.75340615957672	0.005897867568021	0.0644912172338392	K11072	transporters	No Module	-	-			potA; spermidine/putrescine transport system ATP-binding protein	7.6.2.11	Tissierellaceae_sp._UNIPD12	AA+Ab
6054	metabat2.megahit.33_31_19	10.4987619648355	-1.33654330706524	0.820033150676513	-1.62986497065712	0.10313003852688	0.337706631619221	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6055	metabat2.megahit.33_31_21	16.9612265977363	1.09100933215707	0.613985075780908	1.77693135418552	0.0755795348892134	0.290707205817585	K03744	noPWY	No Module	-	-	99996	General  function  prediction  only\n	['lemA;', 'LemA', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
6056	metabat2.megahit.33_31_24	23.4376660318345	1.06055912938151	0.540852486705214	1.96090275158438	0.049890368294573	0.230153589121558	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6057	metabat2.megahit.33_31_25	31.5924244106196	-0.664423922977173	0.525432105554694	-1.26452859646966	0.2060403633718	0.486477753337918	K01424	,aminoacids,aminoacids	No Module	-	-	250460	,Alanine   aspartate  and  glutamate  metabolism  ,Cyanoamino  acid  metabolism	E3.5.1.1 ansA ansB; L-asparaginase	3.5.1.1	Tissierellaceae_sp._UNIPD12	AA+Ab
6058	metabat2.megahit.33_31_3	1.55144985862397	3.47811822049075	2.0014583571679	1.73779194957239	0.082247479703448	0.3038998059007	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6059	metabat2.megahit.33_31_30	18.8275198258423	1.63569275616273	0.57320160265301	2.85360813471575	0.004322581409639	0.0521442435565081	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6060	metabat2.megahit.33_31_31	18.9511500972873	0.836221924252099	0.632926509340549	1.32119908379784	0.186434991741224	0.46586553293432	K07502	noPWY	No Module	-	-	99997	Function  unknown\n	['yprB;', 'uncharacterized', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
6061	metabat2.megahit.33_31_4	1.66294934963657	3.47777029752335	2.13300836031991	1.63045319569294	0.103005749596152	0.337706631619221	K01270	,aminoacids,protein_families	No Module	-	-	4801003	,Glutathione  metabolism  ,Glycosyltransferases  BR:ko01003\n	pepD; dipeptidase D	3.4.13.-	Tissierellaceae_sp._UNIPD12	AA+Ab
6062	metabat2.megahit.33_31_6	7.71837406100801	1.27996080899555	0.892843888841518	1.43357738681095	0.151692900444231	0.415128289481669	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
6063	metabat2.megahit.33_32_1	298.131586170273	-0.490331305729597	0.34998438932448	-1.40100907550764	0.161211359222009	0.427790951968392	K04567		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
